State Code (FIPS)	County Code (FIPS)	Area Name (including legal/statistical area description)
42	095	Wilson borough
42	095	Wind Gap borough
42	097	Northumberland County
42	097	Coal township
42	097	Delaware township
42	097	East Cameron township
42	097	East Chillisquaque township
42	097	Herndon borough
42	097	Jackson township
42	097	Jordan township
42	097	Kulpmont borough
42	097	Lewis township
42	097	Little Mahanoy township
42	097	Lower Augusta township
42	097	Lower Mahanoy township
42	097	McEwensville borough
42	097	Marion Heights borough
42	097	Milton borough
42	097	Mount Carmel borough
42	097	Mount Carmel township
42	097	Northumberland borough
42	097	Point township
42	097	Ralpho township
42	097	Riverside borough
42	097	Rockefeller township
42	097	Rush township
42	097	Shamokin city
42	097	Shamokin township
42	097	Snydertown borough
42	097	Sunbury city
42	097	Turbot township
42	097	Turbotville borough
42	097	Upper Augusta township
42	097	Upper Mahanoy township
42	097	Washington township
42	097	Watsontown borough
42	097	West Cameron township
42	097	West Chillisquaque township
42	097	Zerbe township
42	099	Perry County
42	099	Blain borough
42	099	Bloomfield borough
42	099	Buffalo township
42	099	Carroll township
42	099	Centre township
42	099	Duncannon borough
42	099	Greenwood township
42	099	Howe township
42	099	Jackson township
42	099	Juniata township
42	099	Landisburg borough
42	099	Liverpool borough
42	099	Liverpool township
42	099	Marysville borough
42	099	Miller township
42	099	Millerstown borough
42	099	New Buffalo borough
42	099	Newport borough
42	099	Northeast Madison township
42	099	Oliver township
42	099	Penn township
42	099	Rye township
42	099	Saville township
42	099	Southwest Madison township
42	099	Spring township
42	099	Toboyne township
42	099	Tuscarora township
42	099	Tyrone township
42	099	Watts township
42	099	Wheatfield township
42	101	Philadelphia County
42	103	Pike County
42	103	Blooming Grove township
42	103	Delaware township
42	103	Dingman township
42	103	Greene township
42	103	Lackawaxen township
42	103	Lehman township
42	103	Matamoras borough
42	103	Milford borough
42	103	Milford township
42	103	Palmyra township
42	103	Porter township
42	103	Shohola township
42	103	Westfall township
42	105	Potter County
42	105	Abbott township
42	105	Allegany township
42	105	Austin borough
42	105	Bingham township
42	105	Clara township
42	105	Coudersport borough
42	105	Eulalia township
42	105	Galeton borough
42	105	Genesee township
42	105	Harrison township
42	105	Hebron township
42	105	Hector township
42	105	Homer township
42	105	Keating township
42	105	Oswayo borough
42	105	Oswayo township
42	105	Pike township
42	105	Pleasant Valley township
42	105	Portage township
42	105	Roulette township
42	105	Sharon township
42	105	Shinglehouse borough
42	105	Stewardson township
42	105	Summit township
42	105	Sweden township
42	105	Sylvania township
42	105	Ulysses borough
42	105	Ulysses township
42	105	West Branch township
42	105	Wharton township
42	107	Schuylkill County
42	107	Ashland borough
42	107	Auburn borough
42	107	Barry township
42	107	Blythe township
42	107	Branch township
42	107	Butler township
42	107	Cass township
42	107	Coaldale borough
42	107	Cressona borough
42	107	Deer Lake borough
42	107	Delano township
42	107	East Brunswick township
42	107	East Norwegian township
42	107	East Union township
42	107	Eldred township
42	107	Foster township
42	107	Frackville borough
42	107	Frailey township
42	107	Gilberton borough
42	107	Girardville borough
42	107	Gordon borough
42	107	Hegins township
42	107	Hubley township
42	107	Kline township
42	107	Landingville borough
42	107	McAdoo borough
42	107	Mahanoy township
42	107	Mahanoy City borough
42	107	Mechanicsville borough
42	107	Middleport borough
42	107	Minersville borough
42	107	Mount Carbon borough
42	107	New Castle township
42	107	New Philadelphia borough
42	107	New Ringgold borough
42	107	North Manheim township
42	107	North Union township
42	107	Norwegian township
42	107	Orwigsburg borough
42	107	Palo Alto borough
42	107	Pine Grove borough
42	107	Pine Grove township
42	107	Port Carbon borough
42	107	Port Clinton borough
42	107	Porter township
42	107	Pottsville city
42	107	Reilly township
42	107	Ringtown borough
42	107	Rush township
42	107	Ryan township
42	107	St. Clair borough
42	107	Schuylkill township
42	107	Schuylkill Haven borough
42	107	Shenandoah borough
42	107	South Manheim township
42	107	Tamaqua borough
42	107	Tower City borough
42	107	Tremont borough
42	107	Tremont township
42	107	Union township
42	107	Upper Mahantongo township
42	107	Walker township
42	107	Washington township
42	107	Wayne township
42	107	West Brunswick township
42	107	West Mahanoy township
42	107	West Penn township
42	109	Snyder County
42	109	Adams township
42	109	Beaver township
42	109	Beavertown borough
42	109	Center township
42	109	Chapman township
42	109	Franklin township
42	109	Freeburg borough
42	109	Jackson township
42	109	McClure borough
42	109	Middleburg borough
42	109	Middlecreek township
42	109	Monroe township
42	109	Penn township
42	109	Perry township
42	109	Selinsgrove borough
42	109	Shamokin Dam borough
42	109	Spring township
42	109	Union township
42	109	Washington township
42	109	West Beaver township
42	109	West Perry township
42	111	Somerset County
42	111	Addison borough
42	111	Addison township
42	111	Allegheny township
42	111	Benson borough
42	111	Berlin borough
42	111	Black township
42	111	Boswell borough
42	111	Brothersvalley township
42	111	Callimont borough
42	111	Casselman borough
42	111	Central City borough
42	111	Conemaugh township
42	111	Confluence borough
42	111	Elk Lick township
42	111	Fairhope township
42	111	Garrett borough
42	111	Greenville township
42	111	Hooversville borough
42	111	Indian Lake borough
42	111	Jefferson township
42	111	Jenner township
42	111	Jennerstown borough
42	111	Larimer township
42	111	Lincoln township
42	111	Lower Turkeyfoot township
42	111	Meyersdale borough
42	111	Middlecreek township
42	111	Milford township
42	111	New Baltimore borough
42	111	New Centerville borough
42	111	Northampton township
42	111	Ogle township
42	111	Paint borough
42	111	Paint township
42	111	Quemahoning township
42	111	Rockwood borough
42	111	Salisbury borough
42	111	Seven Springs borough
42	111	Shade township
42	111	Shanksville borough
42	111	Somerset borough
42	111	Somerset township
42	111	Southampton township
42	111	Stonycreek township
42	111	Stoystown borough
42	111	Summit township
42	111	Upper Turkeyfoot township
42	111	Ursina borough
42	111	Wellersburg borough
42	111	Windber borough
42	113	Sullivan County
42	113	Cherry township
42	113	Colley township
42	113	Davidson township
42	113	Dushore borough
42	113	Eagles Mere borough
42	113	Elkland township
42	113	Forks township
42	113	Forksville borough
42	113	Fox township
42	113	Hillsgrove township
42	113	Laporte borough
42	113	Laporte township
42	113	Shrewsbury township
42	115	Susquehanna County
42	115	Apolacon township
42	115	Ararat township
42	115	Auburn township
42	115	Bridgewater township
42	115	Brooklyn township
42	115	Choconut township
42	115	Clifford township
42	115	Dimock township
42	115	Forest City borough
42	115	Forest Lake township
42	115	Franklin township
42	115	Friendsville borough
42	115	Gibson township
42	115	Great Bend borough
42	115	Great Bend township
42	115	Hallstead borough
42	115	Harford township
42	115	Harmony township
42	115	Herrick township
42	115	Hop Bottom borough
42	115	Jackson township
42	115	Jessup township
42	115	Lanesboro borough
42	115	Lathrop township
42	115	Lenox township
42	115	Liberty township
42	115	Little Meadows borough
42	115	Middletown township
42	115	Montrose borough
42	115	New Milford borough
42	115	New Milford township
42	115	Oakland borough
42	115	Oakland township
42	115	Rush township
42	115	Silver Lake township
42	115	Springville township
42	115	Susquehanna Depot borough
42	115	Thompson borough
42	115	Thompson township
42	115	Union Dale borough
42	117	Tioga County
42	117	Bloss township
42	117	Blossburg borough
42	117	Brookfield township
42	117	Charleston township
42	117	Chatham township
42	117	Clymer township
42	117	Covington township
42	117	Deerfield township
42	117	Delmar township
42	117	Duncan township
42	117	Elk township
42	117	Elkland borough
42	117	Farmington township
42	117	Gaines township
42	117	Hamilton township
42	117	Jackson township
42	117	Knoxville borough
42	117	Lawrence township
42	117	Lawrenceville borough
42	117	Liberty borough
42	117	Liberty township
42	117	Mansfield borough
42	117	Middlebury township
42	117	Morris township
42	117	Nelson township
42	117	Osceola township
42	117	Putnam township
42	117	Richmond township
42	117	Roseville borough
42	117	Rutland township
42	117	Shippen township
42	117	Sullivan township
42	117	Tioga borough
42	117	Tioga township
42	117	Union township
42	117	Ward township
42	117	Wellsboro borough
42	117	Westfield borough
42	117	Westfield township
42	119	Union County
42	119	Buffalo township
42	119	East Buffalo township
42	119	Gregg township
42	119	Hartleton borough
42	119	Hartley township
42	119	Kelly township
42	119	Lewis township
42	119	Lewisburg borough
42	119	Limestone township
42	119	Mifflinburg borough
42	119	New Berlin borough
42	119	Union township
42	119	West Buffalo township
42	119	White Deer township
42	121	Venango County
42	121	Allegheny township
42	121	Barkeyville borough
42	121	Canal township
42	121	Cherrytree township
42	121	Clinton township
42	121	Clintonville borough
42	121	Cooperstown borough
42	121	Cornplanter township
42	121	Cranberry township
42	121	Emlenton borough
42	121	Franklin city
42	121	Frenchcreek township
42	121	Irwin township
42	121	Jackson township
42	121	Mineral township
42	121	Oakland township
42	121	Oil City city
42	121	Oil Creek township
42	121	Pinegrove township
42	121	Pleasantville borough
42	121	Plum township
42	121	Polk borough
42	121	President township
42	121	Richland township
42	121	Rockland township
42	121	Rouseville borough
42	121	Sandycreek township
42	121	Scrubgrass township
42	121	Sugarcreek borough
42	121	Utica borough
42	121	Victory township
42	123	Warren County
42	123	Bear Lake borough
42	123	Brokenstraw township
42	123	Cherry Grove township
42	123	Clarendon borough
42	123	Columbus township
42	123	Conewango township
42	123	Deerfield township
42	123	Eldred township
42	123	Elk township
42	123	Farmington township
42	123	Freehold township
42	123	Glade township
42	123	Limestone township
42	123	Mead township
42	123	Pine Grove township
42	123	Pittsfield township
42	123	Pleasant township
42	123	Sheffield township
42	123	Southwest township
42	123	Spring Creek township
42	123	Sugar Grove borough
42	123	Sugar Grove township
42	123	Tidioute borough
42	123	Triumph township
42	123	Warren city
42	123	Watson township
42	123	Youngsville borough
42	125	Washington County
42	125	Allenport borough
42	125	Amwell township
42	125	Beallsville borough
42	125	Bentleyville borough
42	125	Blaine township
42	125	Buffalo township
42	125	Burgettstown borough
42	125	California borough
42	125	Canonsburg borough
42	125	Canton township
42	125	Carroll township
42	125	Cecil township
42	125	Centerville borough
42	125	Charleroi borough
42	125	Chartiers township
42	125	Claysville borough
42	125	Coal Center borough
42	125	Cokeburg borough
